timestamp,node,container,cpu_pct,mem_used_mb,mem_limit_mb,net_rx,net_tx,block_io,phase
2026-08-09T23:32:41.549Z,D2,peer0.org2.example.com,12.84,535.63,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2665521152,phase4b
2026-08-09T23:32:41.759Z,D3,cc-unified,1.50,28.62,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:41.759Z,D3,orderer3.example.com,2.61,504.99,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1733816320,phase4b
2026-08-09T23:32:41.759Z,D3,peer0.org3.example.com,17.07,588.88,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120246272/1810808832,phase4b
2026-08-09T23:32:41.892Z,D1,cc-unified,1.35,25.83,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:41.892Z,D1,HARNESS_bench.js,9.3,187.81,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:41.892Z,D1,peer0.org1.example.com,25.15,592.30,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1760362496,phase4b
2026-08-09T23:32:41.915Z,D4,cc-unified,1.11,27.35,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:41.915Z,D4,orderer.example.com,6.05,1176.46,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1234202624,phase4b
2026-08-09T23:32:41.915Z,D4,peer0.org4.example.com,9.88,872.63,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1761882112,phase4b
2026-08-09T23:32:43.624Z,D2,cc-unified,0.57,22.23,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:32:43.624Z,D2,orderer2.example.com,1.53,415.19,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1724407808,phase4b
2026-08-09T23:32:43.624Z,D2,peer0.org2.example.com,15.67,535.13,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2665742336,phase4b
2026-08-09T23:32:43.839Z,D3,cc-unified,0.87,28.88,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:43.839Z,D3,orderer3.example.com,2.62,505.96,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1734111232,phase4b
2026-08-09T23:32:43.839Z,D3,peer0.org3.example.com,11.78,589.34,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120246272/1811054592,phase4b
2026-08-09T23:32:43.943Z,D1,cc-unified,1.27,25.89,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:43.943Z,D1,HARNESS_bench.js,4.9,188.85,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:43.943Z,D1,peer0.org1.example.com,17.95,592.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1760579584,phase4b
2026-08-09T23:32:43.963Z,D4,cc-unified,0.99,26.62,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:43.963Z,D4,orderer.example.com,3.57,1177.07,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1234477056,phase4b
2026-08-09T23:32:43.963Z,D4,peer0.org4.example.com,8.79,871.97,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1762037760,phase4b
2026-08-09T23:32:45.707Z,D2,cc-unified,1.83,22.47,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:32:45.707Z,D2,orderer2.example.com,2.40,415.96,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1725194240,phase4b
2026-08-09T23:32:45.707Z,D2,peer0.org2.example.com,16.53,536.01,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2665975808,phase4b
2026-08-09T23:32:45.995Z,D1,cc-unified,1.59,27.34,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:45.995Z,D1,HARNESS_bench.js,12.5,191.51,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:45.995Z,D1,peer0.org1.example.com,28.42,593.33,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1761054720,phase4b
2026-08-09T23:32:46.004Z,D3,cc-unified,1.74,29.61,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:46.004Z,D3,orderer3.example.com,3.10,506.72,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1734717440,phase4b
2026-08-09T23:32:46.004Z,D3,peer0.org3.example.com,23.37,590.71,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120246272/1811525632,phase4b
2026-08-09T23:32:46.064Z,D4,cc-unified,2.41,28.13,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:46.064Z,D4,orderer.example.com,11.42,1178.86,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1235009536,phase4b
2026-08-09T23:32:46.064Z,D4,peer0.org4.example.com,24.07,873.54,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1762504704,phase4b
2026-08-09T23:32:47.798Z,D2,cc-unified,1.43,22.71,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:32:47.798Z,D2,orderer2.example.com,2.01,416.23,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1725714432,phase4b
2026-08-09T23:32:47.798Z,D2,peer0.org2.example.com,13.53,535.91,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2666217472,phase4b
2026-08-09T23:32:48.075Z,D1,cc-unified,3.79,26.66,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:48.075Z,D1,HARNESS_bench.js,17.0,195.12,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:48.075Z,D1,peer0.org1.example.com,47.68,593.50,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1761574912,phase4b
2026-08-09T23:32:48.129Z,D3,cc-unified,2.45,29.37,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:48.129Z,D3,orderer3.example.com,3.46,506.88,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1735376896,phase4b
2026-08-09T23:32:48.129Z,D3,peer0.org3.example.com,27.57,590.46,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120246272/1812049920,phase4b
2026-08-09T23:32:48.180Z,D4,cc-unified,2.69,28.35,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:48.180Z,D4,orderer.example.com,9.81,1178.84,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1235681280,phase4b
2026-08-09T23:32:48.180Z,D4,peer0.org4.example.com,17.42,874.45,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1763069952,phase4b
2026-08-09T23:32:49.866Z,D2,cc-unified,1.24,22.96,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:32:49.866Z,D2,orderer2.example.com,1.88,417.21,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1726242816,phase4b
2026-08-09T23:32:49.866Z,D2,peer0.org2.example.com,20.88,535.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2666516480,phase4b
2026-08-09T23:32:50.138Z,D1,cc-unified,2.92,28.70,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:50.138Z,D1,HARNESS_bench.js,10.8,197.73,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:50.138Z,D1,peer0.org1.example.com,30.73,591.25,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1762009088,phase4b
2026-08-09T23:32:50.184Z,D3,cc-unified,2.13,29.64,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:50.184Z,D3,orderer3.example.com,3.12,507.69,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1735933952,phase4b
2026-08-09T23:32:50.184Z,D3,peer0.org3.example.com,23.32,591.35,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120246272/1812533248,phase4b
2026-08-09T23:32:50.226Z,D4,cc-unified,1.11,28.35,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:50.226Z,D4,orderer.example.com,4.18,1180.22,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1236189184,phase4b
2026-08-09T23:32:50.226Z,D4,peer0.org4.example.com,7.65,874.37,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1763516416,phase4b
2026-08-09T23:32:51.952Z,D2,cc-unified,1.29,22.23,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
